id,pop,city,state,loc
31781,3119,POULAN,GA,"['-83.761554', ' 31.467206']"
31783,630,REBECCA,GA,"['-83.523478', ' 31.797921']"
31784,1379,SALE CITY,GA,"['-84.042195', ' 31.260004']"
31786,1900,SHELLMAN,GA,"['-84.616616', ' 31.743407']"
31787,1570,SMITHVILLE,GA,"['-84.227066', ' 31.884692']"
31789,1125,SUMNER,GA,"['-83.724463', ' 31.53925']"
31790,2026,SYCAMORE,GA,"['-83.606363', ' 31.655329']"
31791,9573,SYLVESTER,GA,"['-83.860731', ' 31.539268']"
31792,28319,THOMASVILLE,GA,"['-83.969616', ' 30.838543']"
31794,27906,ABAC,GA,"['-83.498867', ' 31.451722']"
31795,2513,TY TY,GA,"['-83.621989', ' 31.45595']"
31796,2650,WARWICK,GA,"['-83.920092', ' 31.734495']"
31797,2987,WHIGHAM,GA,"['-84.315771', ' 30.90701']"
31798,978,WRAY,GA,"['-83.107484', ' 31.595229']"
31801,1407,JUNIPER,GA,"['-84.612951', ' 32.565562']"
31803,5590,TAZEWELL,GA,"['-84.527347', ' 32.354198']"
31804,1108,CATAULA,GA,"['-84.920691', ' 32.624246']"
31805,2290,CUSSETA,GA,"['-84.764537', ' 32.299026']"
31806,3599,ELLAVILLE,GA,"['-84.303868', ' 32.23901']"
31807,2153,ELLERSLIE,GA,"['-84.877197', ' 32.661718']"
31808,1780,FORTSON,GA,"['-85.001654', ' 32.628841']"
31811,1587,HAMILTON,GA,"['-84.884753', ' 32.741795']"
31812,472,JUNCTION CITY,GA,"['-84.45741', ' 32.608046']"
31815,2144,LUMPKIN,GA,"['-84.802227', ' 32.043465']"
31816,7721,MANCHESTER,GA,"['-84.631166', ' 32.8721']"
31820,4725,MIDLAND,GA,"['-84.855851', ' 32.561587']"
31821,884,OMAHA,GA,"['-84.900792', ' 32.165234']"
31822,3548,PINE MOUNTAIN,GA,"['-84.895953', ' 32.873488']"
31823,887,PINE MOUNTAIN VA,GA,"['-84.823874', ' 32.791849']"
31824,1690,PRESTON,GA,"['-84.548918', ' 32.074031']"
31825,2626,RICHLAND,GA,"['-84.666724', ' 32.084578']"
31826,1478,SHILOH,GA,"['-84.741171', ' 32.806678']"
31827,2324,TALBOTTON,GA,"['-84.546206', ' 32.679702']"
31829,725,UPATOI,GA,"['-84.744819', ' 32.560057']"
31830,819,WARM SPRINGS,GA,"['-84.821728', ' 32.895558']"
31831,2323,WAVERLY HALL,GA,"['-84.742463', ' 32.679326']"
31832,573,WESTON,GA,"['-84.575579', ' 31.963665']"
31833,8499,WEST POINT,GA,"['-85.119714', ' 32.833683']"
31836,2377,WOODLAND,GA,"['-84.595187', ' 32.806066']"
31901,9694,COLUMBUS,GA,"['-84.979456', ' 32.473035']"
31903,25362,COLUMBUS,GA,"['-84.948127', ' 32.424513']"
31904,29254,COLUMBUS,GA,"['-84.978475', ' 32.516091']"
31905,22869,CUSTER TERRACE,GA,"['-84.945264', ' 32.369728']"
31906,26061,COLUMBUS,GA,"['-84.948422', ' 32.463819']"
31907,54915,COLUMBUS,GA,"['-84.89799', ' 32.477909']"
31909,20880,COLUMBUS,GA,"['-84.927404', ' 32.536913']"
32008,2439,BRANFORD,FL,"['-82.899288', ' 29.939472']"
32009,1875,BRYCEVILLE,FL,"['-81.972397', ' 30.419274']"
32011,9111,CALLAHAN,FL,"['-81.814465', ' 30.551958']"
32013,1567,DAY,FL,"['-83.285052', ' 30.149666']"
32033,1557,ELKTON,FL,"['-81.46199', ' 29.788243']"
32034,19016,AMELIA ISLAND,FL,"['-81.468829', ' 30.635388']"
32038,3439,FORT WHITE,FL,"['-82.687938', ' 29.92073']"
32040,6467,GLEN SAINT MARY,FL,"['-82.204056', ' 30.286058']"
32043,16033,GREEN COVE SPRIN,FL,"['-81.726182', ' 30.00425']"
32044,1274,HAMPTON,FL,"['-82.148347', ' 29.857511']"
32046,6486,HILLIARD,FL,"['-81.93453', ' 30.688367']"
32052,6588,JASPER,FL,"['-82.932186', ' 30.502914']"
32053,2977,JENNINGS,FL,"['-83.134971', ' 30.548243']"
32054,8658,LAKE BUTLER,FL,"['-82.382796', ' 30.003485']"
32055,38018,LAKE CITY,FL,"['-82.659888', ' 30.165239']"
32058,4108,LAWTEY,FL,"['-82.105544', ' 30.047164']"
32059,1260,LEE,FL,"['-83.284392', ' 30.397863']"
32060,19075,BOYS RANCH,FL,"['-83.024994', ' 30.286622']"
32061,295,LULU,FL,"['-82.538481', ' 30.07544']"
32062,2062,MC ALPIN,FL,"['-82.966182', ' 30.150899']"
32063,9749,MACCLENNY,FL,"['-82.132475', ' 30.273671']"
32065,19248,ORANGE PARK,FL,"['-81.774199', ' 30.138233']"
32066,3475,MAYO,FL,"['-83.146208', ' 30.039979']"
32068,23245,MIDDLEBURG,FL,"['-81.864476', ' 30.083984']"
32071,1305,O BRIEN,FL,"['-82.93005', ' 30.038114']"
32073,37281,ORANGE PARK,FL,"['-81.72907', ' 30.16369']"
32082,14727,PONTE VEDRA BEAC,FL,"['-81.386383', ' 30.215326']"
32083,1594,RAIFORD,FL,"['-82.20012', ' 30.070379']"
32084,24906,SAINT AUGUSTINE,FL,"['-81.298367', ' 29.880457']"
32086,16939,SAINT AUGUSTINE,FL,"['-81.323734', ' 29.828514']"
32087,2270,SANDERSON,FL,"['-82.337741', ' 30.302536']"
32091,15058,STARKE,FL,"['-82.118518', ' 29.958299']"
32092,4702,SAINT AUGUSTINE,FL,"['-81.526379', ' 29.947511']"
32094,1621,WELLBORN,FL,"['-82.850532', ' 30.179624']"
32095,12132,SAINT AUGUSTINE,FL,"['-81.347626', ' 29.905726']"
32096,1671,WHITE SPRINGS,FL,"['-82.776453', ' 30.338749']"
32097,7453,YULEE,FL,"['-81.590603', ' 30.622225']"
32102,2092,ASTOR,FL,"['-81.539929', ' 29.165031']"
32110,4925,BUNNELL,FL,"['-81.324431', ' 29.45616']"
32112,7481,CRESCENT CITY,FL,"['-81.557909', ' 29.445438']"
32113,3340,CITRA,FL,"['-82.106222', ' 29.39182']"
32114,34235,DAYTONA BEACH,FL,"['-81.037071', ' 29.201168']"
32117,22599,HOLLY HILL,FL,"['-81.054698', ' 29.236006']"
32118,17009,DAYTONA BEACH,FL,"['-81.009469', ' 29.221874']"
32119,36500,DUNLAWTON,FL,"['-81.022142', ' 29.152526']"
32124,7360,PORT ORANGE,FL,"['-81.106746', ' 29.122456']"
32127,25925,PORT ORANGE,FL,"['-80.988351', ' 29.1124']"
32130,2267,DE LEON SPRINGS,FL,"['-81.348762', ' 29.116592']"
32131,5851,EAST PALATKA,FL,"['-81.587879', ' 29.660861']"
32132,6690,EDGEWATER,FL,"['-80.910344', ' 28.981801']"
32134,14324,SALT SPRINGS,FL,"['-81.887757', ' 29.279554']"
32136,4608,FLAGLER BEACH,FL,"['-81.130288', ' 29.474978']"
32137,18194,PALM COAST,FL,"['-81.21899', ' 29.556515']"
32139,1839,GEORGETOWN,FL,"['-81.629783', ' 29.403315']"
32140,1475,FLORAHOME,FL,"['-81.862224', ' 29.758105']"
32141,11379,EDGEWATER,FL,"['-80.896869', ' 28.945481']"
32145,2189,HASTINGS,FL,"['-81.490908', ' 29.705147']"
32148,15416,INTERLACHEN,FL,"['-81.889432', ' 29.627001']"
32159,11493,LADY LAKE,FL,"['-81.925598', ' 28.929939']"
32168,17624,NEW SMYRNA BEACH,FL,"['-80.958436', ' 29.024672']"
32169,9169,NEW SMYRNA BEACH,FL,"['-80.888463', ' 29.017196']"
32174,34477,ORMOND BEACH,FL,"['-81.088216', ' 29.283305']"
32176,15383,ORMOND BEACH,FL,"['-81.058432', ' 29.322192']"
32177,24263,PALATKA,FL,"['-81.659452', ' 29.657748']"
32179,4385,OCKLAWAHA,FL,"['-81.88569', ' 29.064308']"
32180,7341,PIERSON,FL,"['-81.43533', ' 29.222596']"
32181,1006,POMONA PARK,FL,"['-81.630739', ' 29.502106']"
32187,1864,SAN MATEO,FL,"['-81.5921', ' 29.588827']"
32189,3490,SATSUMA,FL,"['-81.640596', ' 29.559354']"
32190,436,SEVILLE,FL,"['-81.527894', ' 29.320084']"
32195,3034,WEIRSDALE,FL,"['-81.893168', ' 28.978182']"
32202,4724,JACKSONVILLE,FL,"['-81.651672', ' 30.329882']"
32204,8839,JACKSONVILLE,FL,"['-81.685445', ' 30.318899']"
32205,46463,JACKSONVILLE,FL,"['-81.722034', ' 30.317236']"
32206,23301,JACKSONVILLE,FL,"['-81.648769', ' 30.351073']"
32207,35661,JACKSONVILLE,FL,"['-81.63205', ' 30.290766']"
32208,35615,JACKSONVILLE,FL,"['-81.688939', ' 30.393664']"
32209,42856,JACKSONVILLE,FL,"['-81.691974', ' 30.35841']"
32210,54548,JACKSONVILLE,FL,"['-81.747312', ' 30.268743']"
32211,54199,JACKSONVILLE,FL,"['-81.588248', ' 30.348034']"
32212,2517,JACKSONVILLE N A,FL,"['-81.68848', ' 30.220905']"
32215,0,CECIL FIELD NAS,FL,"['-81.663142', ' 30.23295']"
32216,58867,JACKSONVILLE,FL,"['-81.547387', ' 30.293907']"
32217,19356,JACKSONVILLE,FL,"['-81.616956', ' 30.240678']"
32218,30493,JACKSONVILLE,FL,"['-81.662631', ' 30.45067']"
32219,9570,JACKSONVILLE,FL,"['-81.763451', ' 30.403365']"
32220,9389,JACKSONVILLE,FL,"['-81.817572', ' 30.329003']"
32221,18244,JACKSONVILLE,FL,"['-81.820231', ' 30.283707']"
32222,4093,JACKSONVILLE,FL,"['-81.813081', ' 30.229176']"
32223,19120,JACKSONVILLE,FL,"['-81.629961', ' 30.154817']"
32224,2535,JACKSONVILLE,FL,"['-81.440427', ' 30.303076']"
32225,26551,JACKSONVILLE,FL,"['-81.506092', ' 30.350968']"
32226,6880,JACKSONVILLE,FL,"['-81.544808', ' 30.473485']"
32227,9055,JACKSONVILLE BEA,FL,"['-81.405424', ' 30.388275']"
32233,23412,ATLANTIC BEACH,FL,"['-81.415866', ' 30.348258']"
32234,5830,BALDWIN,FL,"['-81.978345', ' 30.229562']"
32244,37603,JACKSONVILLE,FL,"['-81.75558', ' 30.223137']"
32250,22392,JACKSONVILLE BEA,FL,"['-81.406243', ' 30.28319']"
32256,17293,JACKSONVILLE,FL,"['-81.557139', ' 30.221356']"
32257,30022,JACKSONVILLE,FL,"['-81.605042', ' 30.192703']"
32258,7261,JACKSONVILLE,FL,"['-81.573864', ' 30.145944']"
32259,6677,JACKSONVILLE,FL,"['-81.621701', ' 30.095578']"
32266,6816,NEPTUNE BEACH,FL,"['-81.405123', ' 30.31548']"
32301,21329,TALLAHASSEE,FL,"['-84.259337', ' 30.428563']"
32303,36053,TALLAHASSEE,FL,"['-84.318946', ' 30.487433']"
32304,33437,TALLAHASSEE,FL,"['-84.321132', ' 30.447752']"
32306,1690,TALLAHASSEE,FL,"['-84.295594', ' 30.442152']"
32308,34857,TALLAHASSEE,FL,"['-84.206903', ' 30.507725']"
32310,30379,TALLAHASSEE,FL,"['-84.3298', ' 30.399125']"
32311,17005,TALLAHASSEE,FL,"['-84.186995', ' 30.415625']"
32312,17743,TALLAHASSEE,FL,"['-84.262708', ' 30.518474']"
32320,3859,APALACHICOLA,FL,"['-85.006264', ' 29.725465']"
32321,4078,BRISTOL,FL,"['-84.946558', ' 30.422279']"
32322,2138,CARRABELLE,FL,"['-84.635845', ' 29.869205']"
32324,6325,CHATTAHOOCHEE,FL,"['-84.828044', ' 30.683394']"
32327,10004,CRAWFORDVILLE,FL,"['-84.320479', ' 30.210831']"
32328,2541,SAINT GEORGE ISL,FL,"['-84.8701', ' 29.733906']"
32331,4107,GREENVILLE,FL,"['-83.647397', ' 30.451199']"
32333,9767,HAVANA,FL,"['-84.41434', ' 30.609242']"
32334,1491,HOSFORD,FL,"['-84.805433', ' 30.363875']"
32336,1409,LAMONT,FL,"['-83.900266', ' 30.365341']"
32340,11339,MADISON,FL,"['-83.406678', ' 30.480209']"
32344,9578,MONTICELLO,FL,"['-83.892454', ' 30.519681']"
32346,1292,PANACEA,FL,"['-84.391212', ' 30.015322']"
32347,15401,PERRY,FL,"['-83.585021', ' 30.097489']"
32350,642,PINETTA,FL,"['-83.340463', ' 30.599703']"
32351,25013,QUINCY,FL,"['-84.60945', ' 30.586675']"
32356,264,SALEM,FL,"['-83.385828', ' 29.823815']"
32358,3335,SOPCHOPPY,FL,"['-84.454877', ' 30.071353']"
32359,1415,STEINHATCHEE,FL,"['-83.372332', ' 29.673871']"
32401,24968,PANAMA CITY,FL,"['-85.649403', ' 30.160624']"
32403,5333,PANAMA CITY,FL,"['-85.576225', ' 30.058252']"
32404,30101,PANAMA CITY,FL,"['-85.576264', ' 30.165291']"
32405,25701,PANAMA CITY,FL,"['-85.672686', ' 30.194949']"
32407,3115,PANAMA CITY BEAC,FL,"['-85.791984', ' 30.194623']"
32408,9702,PANAMA CITY BEAC,FL,"['-85.763628', ' 30.160859']"
32409,5001,SOUTHPORT,FL,"['-85.644536', ' 30.310679']"
32413,5646,PANAMA CITY BEAC,FL,"['-85.904946', ' 30.245835']"
32420,576,ALFORD,FL,"['-85.34838', ' 30.714106']"
32421,3280,ALTHA,FL,"['-85.17043', ' 30.531882']"
32423,1011,BASCOM,FL,"['-85.09722', ' 30.951365']"
32424,6984,BLOUNTSTOWN,FL,"['-85.062022', ' 30.4394']"
32425,9342,BONIFAY,FL,"['-85.689962', ' 30.846369']"
32426,741,CAMPBELLTON,FL,"['-85.376596', ' 30.95629']"
32427,2517,CARYVILLE,FL,"['-85.799787', ' 30.796878']"
32428,11248,CHIPLEY,FL,"['-85.548646', ' 30.710658']"
32430,129,CLARKSVILLE,FL,"['-85.189806', ' 30.356834']"
32431,3333,COTTONDALE,FL,"['-85.384672', ' 30.800359']"
32433,15496,DE FUNIAK SPRING,FL,"['-86.138006', ' 30.751783']"
32437,361,EBRO,FL,"['-85.888066', ' 30.435181']"
32438,1869,FOUNTAIN,FL,"['-85.429272', ' 30.475327']"
32439,744,FREEPORT,FL,"['-86.168441', ' 30.489596']"
32440,5353,GRACEVILLE,FL,"['-85.513622', ' 30.942601']"
32442,1708,GRAND RIDGE,FL,"['-85.020954', ' 30.714831']"
32443,4058,GREENWOOD,FL,"['-85.15549', ' 30.852506']"
32444,12205,LYNN HAVEN,FL,"['-85.646658', ' 30.236165']"
32445,1046,MALONE,FL,"['-85.163874', ' 30.960245']"
32446,17908,MARIANNA,FL,"['-85.229367', ' 30.758587']"
32449,297,KINARD,FL,"['-85.206467', ' 30.263241']"
32455,2200,PONCE DE LEON,FL,"['-85.954633', ' 30.704146']"
32456,7490,PORT SAINT JOE,FL,"['-85.298787', ' 29.83539']"
32459,5039,SANTA ROSA BEACH,FL,"['-86.245809', ' 30.365883']"
32460,6334,SNEADS,FL,"['-84.933655', ' 30.727619']"
32462,4111,VERNON,FL,"['-85.755286', ' 30.62668']"
32464,3081,WESTVILLE,FL,"['-85.912973', ' 30.874689']"
32465,4014,WEWAHITCHKA,FL,"['-85.20483', ' 30.093255']"
32466,3634,YOUNGSTOWN,FL,"['-85.516881', ' 30.326913']"
32501,16485,PENSACOLA,FL,"['-87.224763', ' 30.422282']"
32503,34491,PENSACOLA,FL,"['-87.210432', ' 30.456406']"
32504,23077,PENSACOLA,FL,"['-87.187242', ' 30.487299']"
32505,29026,PENSACOLA,FL,"['-87.258937', ' 30.448069']"
32506,29834,PENSACOLA,FL,"['-87.309185', ' 30.412912']"
32507,23525,PENSACOLA,FL,"['-87.312558', ' 30.373707']"
32508,3688,PENSACOLA,FL,"['-87.274945', ' 30.351063']"
32514,30185,PENSACOLA,FL,"['-87.216723', ' 30.524148']"
32526,28674,PENSACOLA,FL,"['-87.317925', ' 30.475593']"
32531,3389,BAKER,FL,"['-86.677015', ' 30.831569']"
32533,19829,CANTONMENT,FL,"['-87.325052', ' 30.614253']"
32534,12046,PENSACOLA,FL,"['-87.279324', ' 30.530065']"
32535,5422,CENTURY,FL,"['-87.321582', ' 30.968742']"
32536,21799,CRESTVIEW,FL,"['-86.553678', ' 30.77061']"
32541,8080,SANDESTIN,FL,"['-86.484903', ' 30.397198']"
32542,13431,EGLIN A F B,FL,"['-86.615958', ' 30.479409']"
32547,27344,FORT WALTON BEAC,FL,"['-86.627487', ' 30.447297']"
32548,21791,FORT WALTON BEAC,FL,"['-86.621479', ' 30.415262']"
32561,27875,GULF BREEZE,FL,"['-87.043875', ' 30.3847']"
32564,1821,HOLT,FL,"['-86.704638', ' 30.72522']"
32565,5952,JAY,FL,"['-87.133237', ' 30.898488']"
32566,5537,NAVARRE,FL,"['-86.937102', ' 30.590261']"
32567,2967,LAUREL HILL,FL,"['-86.400323', ' 30.95236']"
32568,3604,WALNUT HILL,FL,"['-87.449628', ' 30.870043']"
32569,9382,MARY ESTHER,FL,"['-86.712719', ' 30.412186']"
32570,20038,MILTON,FL,"['-87.047278', ' 30.660413']"
32571,15661,PACE,FL,"['-87.15033', ' 30.616173']"
32578,25146,NICEVILLE,FL,"['-86.41446', ' 30.495771']"
32579,9327,SHALIMAR,FL,"['-86.571724', ' 30.445565']"
32580,4964,VALPARAISO,FL,"['-86.500914', ' 30.509197']"
32583,9457,MILTON,FL,"['-87.066273', ' 30.576058']"
32601,31328,GAINESVILLE,FL,"['-82.310046', ' 29.645029']"
32603,5271,GAINESVILLE,FL,"['-82.349286', ' 29.651484']"
32605,21349,GAINESVILLE,FL,"['-82.36794', ' 29.678458']"
32606,18408,GAINESVILLE,FL,"['-82.402324', ' 29.695393']"
32607,21103,GAINESVILLE,FL,"['-82.403252', ' 29.645618']"
32608,22945,GAINESVILLE,FL,"['-82.387282', ' 29.613204']"
32609,17668,GAINESVILLE,FL,"['-82.308032', ' 29.70053']"
32611,8023,GAINESVILLE,FL,"['-82.35092', ' 29.644148']"
32615,9414,SANTA FE,FL,"['-82.480531', ' 29.796996']"
32617,6296,ANTHONY,FL,"['-82.126157', ' 29.304785']"
32618,6188,ARCHER,FL,"['-82.51084', ' 29.559738']"
32619,2446,BELL,FL,"['-82.871106', ' 29.78373']"
32621,2111,BRONSON,FL,"['-82.635644', ' 29.460952']"
32622,1194,BROOKER,FL,"['-82.295634', ' 29.919028']"
32625,1173,CEDAR KEY,FL,"['-83.016793', ' 29.171006']"
32626,7498,CHIEFLAND,FL,"['-82.880896', ' 29.483243']"
32631,1014,EARLETON,FL,"['-82.113762', ' 29.722159']"
32640,4151,HAWTHORNE,FL,"['-82.105625', ' 29.573998']"
32643,7557,HIGH SPRINGS,FL,"['-82.615628', ' 29.841022']"
32648,652,HORSESHOE BEACH,FL,"['-83.261587', ' 29.48689']"
32656,8011,KEYSTONE HEIGHTS,FL,"['-81.989885', ' 29.797579']"
32666,5507,MELROSE,FL,"['-82.027863', ' 29.732456']"
32667,2409,MICANOPY,FL,"['-82.279698', ' 29.526029']"
32668,2054,MORRISTON,FL,"['-82.491668', ' 29.28126']"
32669,5491,NEWBERRY,FL,"['-82.585188', ' 29.660906']"
32680,9494,OLD TOWN,FL,"['-83.057393', ' 29.624558']"
32686,10006,REDDICK,FL,"['-82.243995', ' 29.375352']"
32693,6925,TRENTON,FL,"['-82.809345', ' 29.626375']"
32694,1676,WALDO,FL,"['-82.160791', ' 29.787096']"
32696,7664,WILLISTON,FL,"['-82.485601', ' 29.397737']"
32701,21392,ALTAMONTE SPRING,FL,"['-81.371908', ' 28.662728']"
32702,1743,ALTOONA,FL,"['-81.632322', ' 29.021935']"
32703,34100,HUNT CLUB,FL,"['-81.485149', ' 28.661865']"
32707,30933,CASSELBERRY,FL,"['-81.312215', ' 28.661671']"
32708,27311,WINTER SPRINGS,FL,"['-81.281367', ' 28.683097']"
32709,2331,CHRISTMAS,FL,"['-81.01157', ' 28.546244']"
32712,20208,APOPKA,FL,"['-81.513615', ' 28.711976']"
32713,9491,DEBARY,FL,"['-81.306506', ' 28.884573']"
32714,29133,FOREST CITY,FL,"['-81.408533', ' 28.664983']"
32720,23152,DELAND,FL,"['-81.334853', ' 29.02659']"
32724,21715,DELAND,FL,"['-81.286341', ' 29.04225']"
32725,27678,DELTONA,FL,"['-81.247307', ' 28.898897']"
32726,19585,EUSTIS,FL,"['-81.64513', ' 28.857686']"
32730,4815,FERN PARK,FL,"['-81.341837', ' 28.651161']"
32732,3827,GENEVA,FL,"['-81.11137', ' 28.750299']"
32735,1416,GRAND ISLAND,FL,"['-81.739093', ' 28.886552']"
32738,22426,DELTONA,FL,"['-81.192171', ' 28.909311']"
32744,3229,LAKE HELEN,FL,"['-81.233367', ' 28.980567']"
32746,9959,HEATHROW,FL,"['-81.338075', ' 28.752352']"
32750,27633,LONGWOOD,FL,"['-81.355238', ' 28.711994']"
32751,19834,EATONVILLE,FL,"['-81.354598', ' 28.631284']"
32754,8943,MIMS,FL,"['-80.866278', ' 28.697383']"
32757,15757,MOUNT DORA,FL,"['-81.645593', ' 28.792787']"
32759,2261,OAK HILL,FL,"['-80.855063', ' 28.869985']"
32763,12946,ORANGE CITY,FL,"['-81.299524', ' 28.945291']"
32764,2215,OSTEEN,FL,"['-81.156224', ' 28.842617']"
32765,19519,OVIEDO,FL,"['-81.206593', ' 28.651256']"
32766,3280,CHULUOTA,FL,"['-81.118237', ' 28.640634']"
32767,1963,PAISLEY,FL,"['-81.503009', ' 28.999323']"
32771,27016,SANFORD,FL,"['-81.285044', ' 28.801307']"
32773,19707,SANFORD,FL,"['-81.282042', ' 28.764385']"
32776,5382,SORRENTO,FL,"['-81.532317', ' 28.803519']"
32778,12131,TAVARES,FL,"['-81.73405', ' 28.801027']"
32779,27075,SPRINGS PLAZA,FL,"['-81.422767', ' 28.703978']"
32780,28649,TITUSVILLE,FL,"['-80.819141', ' 28.569712']"
32784,7866,DONA VISTA,FL,"['-81.671653', ' 28.931443']"
32789,24236,WINTER PARK,FL,"['-81.353436', ' 28.597824']"
32792,44973,ALOMA,FL,"['-81.302112', ' 28.60779']"
32796,19916,TITUSVILLE,FL,"['-80.842915', ' 28.627078']"
32798,1930,ZELLWOOD,FL,"['-81.576174', ' 28.71944']"
32801,9275,ORLANDO,FL,"['-81.372668', ' 28.539882']"
32803,19992,ORLANDO,FL,"['-81.353462', ' 28.555897']"
32804,18087,FAIRVILLA,FL,"['-81.391955', ' 28.576547']"
32805,29117,ORLANDO,FL,"['-81.404516', ' 28.5302']"
32806,25996,ORLANDO,FL,"['-81.356968', ' 28.513958']"
32807,28087,AZALEA PARK,FL,"['-81.305274', ' 28.544924']"
32808,42278,PINE HILLS,FL,"['-81.44758', ' 28.580463']"
32809,17602,PINE CASTLE,FL,"['-81.381751', ' 28.461916']"
32810,23781,LOCKHART,FL,"['-81.425852', ' 28.622183']"
32811,21545,ORLO VISTA,FL,"['-81.442014', ' 28.516082']"
32812,26888,ORLANDO,FL,"['-81.328816', ' 28.49981']"
32813,9216,NAVAL TRAINING C,FL,"['-81.328966', ' 28.570467']"
32815,1,KENNEDY SPACE CE,FL,"['-80.58248', ' 28.498821']"
32817,20723,UNION PARK,FL,"['-81.253537', ' 28.590251']"
32818,26887,ORLANDO,FL,"['-81.484618', ' 28.580147']"
32819,4434,SAND LAKE,FL,"['-81.452484', ' 28.467258']"
32820,2587,UNION PARK,FL,"['-81.110628', ' 28.578256']"
32821,9982,ORLANDO,FL,"['-81.466602', ' 28.395724']"
32822,33986,VENTURA,FL,"['-81.293874', ' 28.504765']"
32824,8225,ORLANDO,FL,"['-81.362187', ' 28.393157']"
32825,26373,ORLANDO,FL,"['-81.257081', ' 28.546865']"
32826,12369,ORLANDO,FL,"['-81.190705', ' 28.582601']"
32827,3831,ORLANDO,FL,"['-81.342979', ' 28.43168']"
32828,3249,ORLANDO,FL,"['-81.179489', ' 28.552297']"
32829,3848,ORLANDO,FL,"['-81.260778', ' 28.484877']"
32830,6,LAKE BUENA VISTA,FL,"['-81.519034', ' 28.369378']"
32831,1123,ORLANDO,FL,"['-81.191768', ' 28.488229']"
32832,1863,ORLANDO,FL,"['-81.188807', ' 28.377428']"
32833,3748,UNION PARK,FL,"['-81.098129', ' 28.531797']"
32835,20343,ORLANDO,FL,"['-81.478663', ' 28.528885']"
32836,21329,ORLANDO,FL,"['-81.49564', ' 28.460842']"
32837,13075,ORLANDO,FL,"['-81.417882', ' 28.394861']"
32839,33946,ORLANDO,FL,"['-81.408162', ' 28.487102']"
32901,21138,MELBOURNE,FL,"['-80.620015', ' 28.069132']"
32903,11020,INDIALANTIC,FL,"['-80.578718', ' 28.109059']"
32904,15441,MELBOURNE VILLAG,FL,"['-80.668577', ' 28.073177']"
32905,26367,PALM BAY,FL,"['-80.599087', ' 28.014605']"
32907,25674,PALM BAY,FL,"['-80.673889', ' 28.016849']"
32908,3272,PALM BAY,FL,"['-80.689426', ' 27.981636']"
32909,12028,PALM BAY,FL,"['-80.647327', ' 27.96936']"
32920,7655,CAPE CANAVERAL,FL,"['-80.604267', ' 28.39034']"
32922,17316,COCOA,FL,"['-80.746455', ' 28.367183']"
32925,597,PATRICK A F B,FL,"['-80.607126', ' 28.259896']"
32926,17930,COCOA,FL,"['-80.786969', ' 28.390987']"
32927,17351,PORT SAINT JOHN,FL,"['-80.791114', ' 28.46844']"
32931,14989,COCOA BEACH,FL,"['-80.612066', ' 28.332451']"
32934,9539,EAU GALLIE,FL,"['-80.691683', ' 28.136822']"
32935,34153,MELBOURNE,FL,"['-80.652353', ' 28.138385']"
32937,28921,INDIAN HARBOR BE,FL,"['-80.598671', ' 28.178571']"
32940,5360,MELBOURNE,FL,"['-80.684959', ' 28.206136']"
32948,2936,FELLSMERE,FL,"['-80.601947', ' 27.764273']"
32951,8060,MELBOURNE BEACH,FL,"['-80.538936', ' 28.021923']"
32952,12919,MERRITT ISLAND,FL,"['-80.67818', ' 28.328607']"
32953,23338,MERRITT ISLAND,FL,"['-80.695865', ' 28.391234']"
32955,20576,ROCKLEDGE,FL,"['-80.73193', ' 28.313441']"
32958,14084,SEBASTIAN,FL,"['-80.478432', ' 27.790082']"
32960,19207,VERO BEACH,FL,"['-80.403075', ' 27.632985']"
32962,17462,VERO BEACH,FL,"['-80.392251', ' 27.588486']"
32963,10980,INDIAN RIVER SHO,FL,"['-80.360916', ' 27.653623']"
32966,10687,VERO BEACH,FL,"['-80.47939', ' 27.637214']"
32967,9607,VERO BEACH,FL,"['-80.441617', ' 27.697223']"
32968,5238,VERO BEACH,FL,"['-80.438223', ' 27.59993']"
32976,7870,BAREFOOT BAY,FL,"['-80.516051', ' 27.878146']"
33004,12552,DANIA,FL,"['-80.144728', ' 26.047557']"
33009,33743,HALLANDALE,FL,"['-80.140737', ' 25.985019']"
33010,40437,HIALEAH,FL,"['-80.280801', ' 25.832536']"
33012,73194,HIALEAH,FL,"['-80.3059', ' 25.865395']"
33013,30108,HIALEAH,FL,"['-80.272533', ' 25.859351']"
33014,35873,HIALEAH,FL,"['-80.306255', ' 25.896349']"
33015,31171,HIALEAH,FL,"['-80.316545', ' 25.938841']"
33016,32053,HIALEAH,FL,"['-80.33681', ' 25.880262']"
33019,12115,HOLLYWOOD,FL,"['-80.121931', ' 26.007011']"
33020,35468,HOLLYWOOD,FL,"['-80.15166', ' 26.016091']"
33021,39987,HOLLYWOOD,FL,"['-80.189085', ' 26.021836']"
33023,54274,MIRAMAR,FL,"['-80.216035', ' 25.987516']"
33024,54411,PEMBROKE PINES,FL,"['-80.240183', ' 26.024273']"
33025,24778,HOLLYWOOD,FL,"['-80.271236', ' 25.992061']"
33026,21473,HOLLYWOOD,FL,"['-80.297441', ' 26.022927']"
33027,6955,HOLLYWOOD,FL,"['-80.32484', ' 25.997449']"
33028,186,HOLLYWOOD,FL,"['-80.330797', ' 26.024804']"
33029,2882,PEMBROKE PINES,FL,"['-80.428407', ' 26.01375']"
